Game Reference,Date,Team,Period,Starter,Player Name,Player Reference,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Reason
202201150DEN,1/15/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,23.26,4,9,0.444,3,5,0.6,0,0,,1,2,3,4,0,0,0,4,11,11,
202201160DEN,1/16/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,34.38,8,15,0.533,2,5,0.4,2,2,1,2,5,7,6,1,0,1,1,20,20,
202201190DEN,1/19/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,43.40,10,16,0.625,4,7,0.571,4,6,0.667,0,4,4,3,2,0,2,1,28,28,
202201210DEN,1/21/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,35.58,4,11,0.364,2,4,0.5,6,6,1,5,1,6,9,2,1,3,2,16,16,
202201230DEN,1/23/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,31.15,5,8,0.625,1,3,0.333,2,4,0.5,1,3,4,3,1,0,4,2,13,13,
202201250DET,1/25/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,34.21,6,11,0.545,1,3,0.333,3,4,0.75,1,4,5,5,1,1,3,2,16,16,
202201260BRK,1/25/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,29.46,4,11,0.364,0,5,0,2,2,1,1,4,5,1,0,1,2,1,10,10,
202201280NOP,1/28/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,31.12,8,18,0.444,2,8,0.25,2,2,1,1,3,4,2,1,0,4,0,20,20,
202201300MIL,1/30/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,28.06,10,17,0.588,4,8,0.5,0,0,,2,5,7,0,1,1,0,2,24,24,
202202010MIN,2/1/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,24.59,3,9,0.333,0,4,0,1,3,0.333,3,3,6,2,0,0,1,1,7,7,
202202060DEN,2/6/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,32.51,6,14,0.429,2,4,0.5,3,4,0.75,4,5,9,7,1,0,1,3,17,17,
202202080DEN,2/8/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,31.11,8,12,0.667,3,5,0.6,0,0,,1,7,8,4,0,1,1,0,19,19,
202202110BOS,2/11/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,33.51,8,15,0.533,0,5,0,1,2,0.5,1,5,6,2,3,0,2,3,17,17,
202202120TOR,2/12/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,32.16,4,9,0.444,2,3,0.667,3,3,1,1,5,6,2,0,0,1,2,13,13,
202202140DEN,2/14/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,32.05,4,6,0.667,2,3,0.667,0,0,,1,5,6,3,1,0,5,2,10,10,
202202160GSW,2/16/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,30.05,5,14,0.357,0,3,0,0,0,,3,7,10,5,0,1,1,2,10,10,
202202240SAC,2/24/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,32.19,6,10,0.6,0,1,0,0,0,,0,6,6,3,3,0,3,3,12,12,
202202260DEN,2/26/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,32.05,8,12,0.667,3,5,0.6,4,4,1,0,9,9,0,0,0,1,5,23,23,
202202270POR,2/27/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,22.45,6,12,0.5,1,3,0.333,1,2,0.5,1,1,2,1,0,0,1,0,14,14,
202203020DEN,3/2/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,27.51,4,12,0.333,1,7,0.143,0,0,,0,3,3,0,1,0,2,2,9,9,
202203040DEN,3/4/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,29.14,5,9,0.556,0,1,0,2,4,0.5,2,1,3,3,0,0,0,1,12,12,
202203060DEN,3/6/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,42.47,9,17,0.529,0,5,0,10,15,0.667,3,5,8,2,1,2,3,5,28,28,
202203070DEN,3/7/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,27.54,2,4,0.5,0,1,0,4,5,0.8,0,0,0,5,0,1,1,4,8,8,
202203090SAC,3/9/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,33.38,4,10,0.4,0,5,0,3,3,1,3,2,5,3,0,1,3,0,11,11,
202203100DEN,3/10/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,31.45,2,11,0.182,1,3,0.333,5,6,0.833,2,9,11,1,0,1,1,2,10,10,
202203140PHI,3/14/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,20.28,3,6,0.5,1,3,0.333,0,0,,1,2,3,2,0,1,1,1,7,7,
202203160WAS,3/16/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,22.13,6,13,0.462,1,2,0.5,1,1,1,1,1,2,0,0,1,0,2,14,14,
202203180CLE,3/18/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,35.11,9,15,0.6,0,4,0,2,5,0.4,1,7,8,5,0,1,7,6,20,20,
202203200DEN,3/20/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,21.48,3,5,0.6,1,1,1,6,7,0.857,3,1,4,0,0,0,2,4,13,13,
202203220DEN,3/22/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,30.18,5,13,0.385,1,3,0.333,5,5,1,3,4,7,6,0,1,0,2,16,16,
202203240DEN,3/24/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,33.19,10,16,0.625,0,1,0,1,1,1,3,3,6,0,0,0,2,2,21,21,
202203260DEN,3/26/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,34.59,8,17,0.471,2,3,0.667,2,2,1,2,7,9,1,0,1,1,2,20,20,
202203280CHO,3/28/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,33.29,9,16,0.563,1,3,0.333,2,4,0.5,5,2,7,3,2,1,0,0,21,21,
202203300IND,3/30/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,35.45,4,7,0.571,2,4,0.5,0,0,,0,8,8,4,0,1,2,3,10,10,
202204010DEN,4/1/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,37.55,9,11,0.818,4,6,0.667,2,2,1,0,5,5,3,0,0,2,1,24,24,
202204030LAL,4/3/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,36.44,9,14,0.643,3,5,0.6,3,4,0.75,2,6,8,3,0,1,0,0,24,24,
202204050DEN,4/5/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,35.23,8,16,0.5,0,3,0,2,4,0.5,2,11,13,2,1,2,2,1,18,18,
202204070DEN,4/7/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,34.23,7,11,0.636,3,5,0.6,5,5,1,1,4,5,2,0,0,5,3,22,22,
202204160GSW,4/16/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,26.21,3,10,0.3,0,3,0,2,3,0.667,3,2,5,0,0,0,0,2,8,8,
202204180GSW,4/18/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,25.24,3,9,0.333,1,4,0.25,0,0,,2,3,5,3,0,1,1,2,7,7,
202204210DEN,4/21/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,34.08,7,13,0.538,1,1,1,3,4,0.75,6,6,12,4,0,1,2,5,18,18,
202204240DEN,4/24/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,34.33,5,11,0.455,1,3,0.333,10,13,0.769,2,4,6,4,1,2,2,4,21,21,
202204270GSW,4/27/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,39.42,5,11,0.455,0,4,0,5,8,0.625,5,3,8,2,1,2,3,1,15,15,
202210190UTA,10/19/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,32.58,10,17,0.588,0,2,0,2,2,1,4,6,10,2,1,1,1,1,22,22,
202210210GSW,10/21/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,28.47,5,12,0.417,0,6,0,0,0,,1,2,3,3,0,0,3,1,10,10,
202210220DEN,10/22/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,28.22,3,9,0.333,1,3,0.333,4,8,0.5,5,5,10,2,0,2,2,0,11,11,
202210240POR,10/24/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,27.37,12,16,0.75,0,2,0,2,2,1,2,4,6,1,0,0,1,4,26,26,
202210260DEN,10/26/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,28.30,2,8,0.25,0,3,0,2,4,0.5,3,6,9,5,0,2,0,1,6,6,
202210280DEN,10/28/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,21.19,1,4,0.25,1,3,0.333,0,2,0,0,1,1,0,0,2,2,0,3,3,
202210300LAL,10/30/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,30.41,7,11,0.636,3,4,0.75,1,2,0.5,1,5,6,0,0,2,1,3,18,18,
202211030OKC,11/3/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,35.32,10,13,0.769,3,4,0.75,4,5,0.8,2,3,5,3,1,0,0,0,27,27,
202211050DEN,11/5/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,22.33,4,6,0.667,0,1,0,0,2,0,2,4,6,2,0,0,0,1,8,8,
202211070SAS,11/7/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,29.42,3,5,0.6,0,1,0,3,5,0.6,2,3,5,5,4,1,0,1,9,9,
202211090IND,11/9/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,34.23,5,8,0.625,1,3,0.333,7,9,0.778,4,12,16,6,1,1,5,2,18,18,
202211110BOS,11/10/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,30.24,6,10,0.6,1,2,0.5,4,6,0.667,3,4,7,2,0,0,0,3,17,17,
202211130CHI,11/13/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,25.59,4,6,0.667,1,1,1,4,6,0.667,0,5,5,2,0,0,1,2,13,13,
202211220DEN,11/22/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,28.35,7,10,0.7,1,2,0.5,2,5,0.4,3,4,7,1,1,1,3,3,17,17,
202211230OKC,11/23/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,37.43,10,16,0.625,4,5,0.8,7,11,0.636,5,3,8,4,0,2,1,1,31,31,
202211250LAC,11/25/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,27.59,12,16,0.75,2,4,0.5,3,4,0.75,5,2,7,3,2,2,1,4,29,29,
202211280DEN,11/28/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,13.50,2,3,0.667,0,1,0,0,0,,1,2,3,0,1,0,2,4,4,4,
202211300DEN,11/30/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,31.15,7,12,0.583,2,4,0.5,4,7,0.571,2,4,6,2,0,1,1,2,20,20,
202212020ATL,12/2/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,30.50,7,12,0.583,0,2,0,0,0,,1,4,5,3,2,0,3,0,14,14,
202212040NOP,12/4/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,37.02,7,10,0.7,1,3,0.333,4,4,1,1,7,8,0,0,0,1,3,19,19,
202212060DEN,12/6/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,31.30,10,13,0.769,2,2,1,5,7,0.714,4,4,8,2,1,0,2,2,27,27,
202212080POR,12/8/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,30.50,8,12,0.667,2,3,0.667,2,2,1,3,2,5,0,1,0,3,4,20,20,
202212100DEN,12/10/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,30.12,7,13,0.538,0,4,0,1,2,0.5,0,1,1,1,2,0,0,3,15,15,
202212140DEN,12/14/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,31.04,8,14,0.571,0,1,0,6,7,0.857,1,6,7,3,1,1,2,0,22,22,
202212160LAL,12/16/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,32.27,7,13,0.538,1,4,0.25,2,4,0.5,0,3,3,1,2,1,4,3,17,17,
202212180DEN,12/18/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,28.25,6,9,0.667,2,2,1,5,7,0.714,3,7,10,1,3,1,2,3,19,19,
202212200DEN,12/20/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,27.30,9,16,0.563,1,2,0.5,5,7,0.714,4,3,7,4,2,1,1,0,24,24,
202212230DEN,12/23/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,31.58,6,9,0.667,0,1,0,1,3,0.333,0,6,6,1,0,1,1,0,13,13,
202212250DEN,12/25/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,41.26,11,18,0.611,1,2,0.5,5,9,0.556,7,6,13,2,1,1,3,2,28,28,
202212300DEN,12/30/2022,DEN,game,TRUE,Aaron Gordon,gordoaa01,33.06,4,8,0.5,0,1,0,3,5,0.6,1,4,5,3,2,0,3,1,11,11,
202301010DEN,1/1/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,36.58,6,13,0.462,1,2,0.5,5,6,0.833,1,5,6,7,2,1,2,1,18,18,
202301020MIN,1/2/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,33.25,4,18,0.222,0,3,0,4,6,0.667,12,4,16,6,1,0,1,3,12,12,
202301050DEN,1/5/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,21.09,5,7,0.714,0,0,,3,4,0.75,4,3,7,3,0,0,1,0,13,13,
202301060DEN,1/6/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,29.57,4,8,0.5,1,2,0.5,3,6,0.5,2,8,10,1,0,0,0,2,12,12,
202301090DEN,1/9/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,22.04,4,8,0.5,1,5,0.2,0,1,0,1,9,10,0,0,4,4,2,9,9,
202301110DEN,1/11/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,23.52,4,4,1,0,0,,4,6,0.667,0,0,0,2,1,1,0,2,12,12,
202301130LAC,1/13/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,31.44,6,8,0.75,2,3,0.667,3,5,0.6,0,5,5,5,0,0,3,2,17,17,
202301150DEN,1/15/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,32.24,9,13,0.692,2,3,0.667,5,11,0.455,3,5,8,5,0,0,1,2,25,25,
202301170DEN,1/17/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,31.33,3,8,0.375,0,1,0,5,5,1,2,5,7,8,1,1,2,0,11,11,
202301180DEN,1/18/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,29.04,5,9,0.556,1,4,0.25,1,2,0.5,2,1,3,1,0,1,2,4,12,12,
202301200DEN,1/20/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,30.24,11,15,0.733,1,2,0.5,5,9,0.556,2,3,5,6,0,0,3,4,28,28,
202301220DEN,1/22/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,38.05,4,15,0.267,1,3,0.333,6,13,0.462,4,6,10,1,2,1,2,1,15,15,
202301240NOP,1/24/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,23.39,4,7,0.571,1,1,1,2,4,0.5,0,4,4,3,0,1,3,4,11,11,
202301250MIL,1/25/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,37.11,10,24,0.417,3,5,0.6,3,4,0.75,7,7,14,4,0,2,1,3,26,26,
202301280PHI,1/28/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,29.23,8,10,0.8,0,1,0,2,4,0.5,1,4,5,3,0,0,0,1,18,18,
202301310DEN,1/31/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,35.56,6,12,0.5,1,3,0.333,2,5,0.4,2,4,6,6,0,0,0,3,15,15,
202302040DEN,2/4/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,29.46,7,10,0.7,0,1,0,1,1,1,2,4,6,4,0,1,0,1,15,15,
202302070DEN,2/7/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,25.56,8,11,0.727,2,3,0.667,6,8,0.75,0,3,3,8,4,2,3,1,24,24,
202302090ORL,2/8/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,37.51,15,21,0.714,3,6,0.5,4,7,0.571,3,10,13,3,1,1,2,1,37,37,
202302260DEN,2/26/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,28.57,3,9,0.333,0,5,0,0,0,,0,6,6,6,0,0,2,6,6,6,
202302280HOU,2/28/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,21.04,5,7,0.714,0,0,,1,2,0.5,2,5,7,5,0,0,0,1,11,11,
202303030DEN,3/3/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,28.11,5,10,0.5,0,2,0,3,3,1,4,1,5,0,0,0,0,3,13,13,
202303060DEN,3/6/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,29.44,7,12,0.583,0,2,0,5,6,0.833,5,1,6,5,2,1,0,1,19,19,
202303080DEN,3/8/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,28.48,6,14,0.429,1,3,0.333,4,9,0.444,6,3,9,2,0,1,0,0,17,17,
202303100SAS,3/10/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,33.35,5,8,0.625,2,5,0.4,2,2,1,0,6,6,3,1,1,3,3,14,14,
202303120DEN,3/12/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,29.24,5,9,0.556,1,2,0.5,2,3,0.667,2,2,4,2,0,0,2,2,13,13,
202303140TOR,3/14/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,34.22,8,13,0.615,0,1,0,2,6,0.333,0,1,1,3,2,1,0,2,18,18,
202303160DET,3/16/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,28.50,6,9,0.667,0,1,0,3,6,0.5,5,3,8,1,0,0,1,0,15,15,
202303180NYK,3/18/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,31.13,6,12,0.5,0,2,0,2,3,0.667,1,4,5,7,1,0,1,3,14,14,
202303190BRK,3/19/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,29.54,4,9,0.444,0,3,0,2,3,0.667,1,3,4,2,0,1,1,1,10,10,
202303220WAS,3/22/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,30.44,4,6,0.667,2,3,0.667,2,2,1,0,1,1,1,1,0,1,0,12,12,
202303250DEN,3/25/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,25.12,4,9,0.444,1,5,0.2,0,0,,1,6,7,1,1,1,1,3,9,9,
202303270DEN,3/27/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,24.18,6,14,0.429,0,3,0,0,0,,3,1,4,2,2,1,1,1,12,12,
202303300DEN,3/30/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,31.31,4,8,0.5,0,0,,3,6,0.5,2,4,6,4,0,0,1,4,11,11,
202303310PHO,3/31/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,36.25,10,23,0.435,2,4,0.5,4,10,0.4,5,3,8,6,2,1,2,0,26,26,
202304020DEN,4/2/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,38.56,6,18,0.333,0,3,0,1,2,0.5,6,4,10,7,2,0,2,3,13,13,
202304040HOU,4/4/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,32.39,6,11,0.545,0,1,0,1,4,0.25,2,7,9,4,0,4,1,3,13,13,
202304080UTA,4/8/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,28.28,6,10,0.6,1,2,0.5,2,3,0.667,1,3,4,2,0,0,0,2,15,15,
202304160DEN,4/16/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,23.20,3,7,0.429,2,4,0.5,5,6,0.833,2,3,5,1,1,0,1,3,13,13,
202304190DEN,4/19/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,32.39,6,11,0.545,0,0,,0,0,,6,4,10,3,0,0,0,5,12,12,
202304210MIN,4/21/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,30.43,4,7,0.571,1,2,0.5,5,5,1,0,7,7,0,1,0,2,4,14,14,
202304230MIN,4/23/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,42.43,6,12,0.5,1,3,0.333,1,1,1,5,2,7,3,0,1,1,6,14,14,
202304250DEN,4/25/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,33.50,4,9,0.444,0,3,0,6,7,0.857,2,4,6,2,1,0,1,5,14,14,
202304290DEN,4/29/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,38.57,9,13,0.692,3,4,0.75,2,2,1,2,4,6,0,1,0,1,2,23,23,
202305010DEN,5/1/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,39.01,5,8,0.625,1,3,0.333,5,6,0.833,0,1,1,1,2,1,2,2,16,16,
202305050PHO,5/5/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,39.07,3,13,0.231,0,3,0,3,4,0.75,6,1,7,1,0,2,0,3,9,9,
202305070PHO,5/7/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,35.51,5,10,0.5,1,2,0.5,0,0,,3,3,6,3,1,0,1,5,11,11,
202305090DEN,5/9/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,35.42,4,13,0.308,1,2,0.5,1,4,0.25,3,3,6,6,0,2,0,1,10,10,
202305110PHO,5/11/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,34.32,3,7,0.429,0,0,,2,4,0.5,1,5,6,3,0,0,2,3,8,8,
202305160DEN,5/16/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,35.59,4,9,0.444,0,3,0,4,8,0.5,3,0,3,3,0,0,2,1,12,12,
202305180DEN,5/18/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,38.56,5,9,0.556,0,2,0,0,0,,2,2,4,2,0,1,3,2,10,10,
202305200LAL,5/20/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,32.12,2,5,0.4,0,1,0,3,4,0.75,1,2,3,4,0,1,1,0,7,7,
202305220LAL,5/22/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,40.43,9,14,0.643,3,5,0.6,1,3,0.333,4,2,6,5,0,2,0,2,22,22,
202306010DEN,6/1/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,36.05,7,10,0.7,0,1,0,2,2,1,2,4,6,1,0,1,0,0,16,16,
202306040DEN,6/4/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,38.13,5,7,0.714,2,2,1,0,2,0,1,6,7,2,0,1,0,3,12,12,
202306070MIA,6/4/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,33.48,5,10,0.5,0,0,,1,4,0.25,3,7,10,5,1,0,0,3,11,11,
202306090MIA,6/7/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,41.42,11,15,0.733,3,4,0.75,2,3,0.667,1,6,7,6,1,0,2,4,27,27,
202306120DEN,6/12/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,28.39,1,6,0.167,0,2,0,2,4,0.5,2,5,7,1,2,1,1,4,4,4,
202404200DEN,4/20/2024,DEN,game,TRUE,Aaron Gordon,gordoaa01,42.06,5,11,0.455,0,3,0,2,2,1,6,5,11,7,0,0,1,2,12,12,
202404140MEM,4/14/2024,DEN,game,TRUE,Aaron Gordon,gordoaa01,46.05,4,6,0.667,0,1,0,7,8,0.875,3,2,5,5,0,1,1,2,15,15,
202404120SAS,4/12/2024,DEN,game,TRUE,Aaron Gordon,gordoaa01,48.55,6,6,1,1,1,1,0,0,,2,2,4,4,1,0,0,1,13,13,
202404100DEN,4/10/2024,DEN,game,TRUE,Aaron Gordon,gordoaa01,47.58,2,7,0.286,0,2,0,1,2,0.5,1,4,5,9,1,0,2,0,5,5,
202404040LAC,4/4/2024,DEN,game,TRUE,Aaron Gordon,gordoaa01,45.36,5,10,0.5,0,2,0,8,14,0.571,2,4,6,7,1,2,1,4,18,18,
202404020DEN,4/2/2024,DEN,game,TRUE,Aaron Gordon,gordoaa01,43.03,9,12,0.75,2,4,0.5,3,3,1,2,5,7,4,1,1,0,3,23,23,
202403310DEN,3/31/2024,DEN,game,TRUE,Aaron Gordon,gordoaa01,48.34,3,7,0.429,1,3,0.333,1,2,0.5,3,5,8,5,1,0,2,3,8,8,
202403290DEN,3/29/2024,DEN,game,TRUE,Aaron Gordon,gordoaa01,40.59,5,9,0.556,2,4,0.5,2,4,0.5,1,6,7,4,0,0,4,4,14,14,
202403270DEN,3/27/2024,DEN,game,TRUE,Aaron Gordon,gordoaa01,46.18,7,14,0.5,1,3,0.333,3,3,1,2,4,6,2,0,0,2,2,18,18,
202403230POR,3/24/2024,DEN,game,TRUE,Aaron Gordon,gordoaa01,46.55,8,21,0.381,0,2,0,6,8,0.75,8,4,12,5,0,3,1,0,22,22,
202403210DEN,3/21/2024,DEN,game,TRUE,Aaron Gordon,gordoaa01,45.11,5,9,0.556,0,0,,0,1,0,3,1,4,8,1,0,0,1,10,10,
202403190MIN,3/20/2024,DEN,game,TRUE,Aaron Gordon,gordoaa01,42.22,5,10,0.5,0,0,,4,5,0.8,7,4,11,2,0,0,4,1,14,14,
202403170DAL,3/17/2024,DEN,game,TRUE,Aaron Gordon,gordoaa01,43.33,4,7,0.571,0,2,0,3,4,0.75,0,8,8,4,0,1,0,3,11,11,
202403150SAS,3/15/2024,DEN,game,TRUE,Aaron Gordon,gordoaa01,45.06,3,3,1,0,0,,1,2,0.5,1,2,3,7,0,0,1,2,7,7,
202403130MIA,3/13/2024,DEN,game,TRUE,Aaron Gordon,gordoaa01,43.24,6,11,0.545,1,4,0.25,3,6,0.5,2,6,8,4,0,0,1,4,16,16,
202403110DEN,3/11/2024,DEN,game,TRUE,Aaron Gordon,gordoaa01,40.41,8,9,0.889,1,2,0.5,2,3,0.667,0,2,2,1,0,0,1,1,19,19,
202403090DEN,3/9/2024,DEN,game,TRUE,Aaron Gordon,gordoaa01,40.21,3,3,1,0,0,,1,1,1,0,2,2,7,2,0,3,4,7,7,
202403070DEN,3/7/2024,DEN,game,TRUE,Aaron Gordon,gordoaa01,44.01,8,15,0.533,0,2,0,0,0,,3,6,9,1,1,0,0,2,16,16,
202403050DEN,3/5/2024,DEN,game,TRUE,Aaron Gordon,gordoaa01,44.09,3,10,0.3,1,3,0.333,0,1,0,1,2,3,3,0,0,1,2,7,7,
202403020LAL,3/2/2024,DEN,game,TRUE,Aaron Gordon,gordoaa01,44.42,8,16,0.5,1,4,0.25,1,1,1,5,4,9,5,1,0,1,2,18,18,
202402290DEN,2/29/2024,DEN,game,TRUE,Aaron Gordon,gordoaa01,47.16,5,8,0.625,0,0,,6,6,1,2,7,9,3,3,1,4,2,16,16,
202402280DEN,2/28/2024,DEN,game,TRUE,Aaron Gordon,gordoaa01,44.24,7,8,0.875,0,1,0,3,4,0.75,1,5,6,6,0,0,0,0,17,17,
202402250GSW,2/25/2024,DEN,game,TRUE,Aaron Gordon,gordoaa01,42.40,7,10,0.7,0,3,0,3,5,0.6,2,4,6,2,3,1,2,4,17,17,
202402230POR,2/23/2024,DEN,game,TRUE,Aaron Gordon,gordoaa01,47.41,4,5,0.8,0,1,0,0,2,0,0,2,2,7,2,1,3,1,8,8,
202402220DEN,2/22/2024,DEN,game,TRUE,Aaron Gordon,gordoaa01,41.29,7,12,0.583,0,2,0,3,3,1,0,2,2,4,1,0,3,4,17,17,
202310240DEN,10/24/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,34.59,7,11,0.636,1,2,0.5,0,0,,2,5,7,5,2,1,0,0,15,15,
202310270MEM,10/27/2023,DEN,game,TRUE,Aaron Gordon,gordoaa01,30.20,5,11,0.455,0,1,0,0,1,0,1,1,2,3,3,1,1,3,10,10,
